code,name,流通市值,市盈率,昨收,昨高,昨低,涨停次数,连板次数,industry,industry_sub,可能退市,营业收入,净利润,融资融券,zhuan,债券代码
002009,天奇股份,5094671729.0,-32.58,11.87,12.08,11.59,11.0,2.0,专用设备,其他专用设备,0,36.1620263744,193806808.68,0.0,,
002006,精工科技,6404101200.0,32.61,12.7,12.98,12.56,4.0,1.0,专用设备,其他专用设备,0,15.4006849056,298971573.92,0.0,,
600444,国机通用,2064549241.0,46.31,14.2,14.28,13.95,9.0,2.0,专用设备,其他专用设备,0,7.5501160146,41234428.05,0.0,,
002757,南兴股份,3793625237.0,12.01,12.7,12.78,12.46,14.0,2.0,专用设备,其他专用设备,0,36.2864671666,299260630.87,0.0,,
002337,赛象科技,2616584567.0,41.17,4.4,4.41,4.27,9.0,0.0,专用设备,其他专用设备,0,6.7745779966,63182689.48,0.0,,
603656,泰禾智能,2050136502.0,156.27,11.32,11.37,11.12,9.0,1.0,专用设备,其他专用设备,0,5.0941197785,19133317.57,0.0,,
603289,泰瑞机器,2430803748.0,27.49,8.06,8.16,7.92,7.0,1.0,专用设备,其他专用设备,0,10.0194509942,96638711.32,0.0,1.0,113686.0
002031,巨轮智能,6105323880.0,596.96,2.84,2.88,2.8,14.0,2.0,专用设备,其他专用设备,0,8.0324895859,39201269.9,0.0,,
000856,冀东装备,1591270000.0,44.89,6.95,7.0,6.76,4.0,0.0,专用设备,其他专用设备,0,29.2092923534,36957385.93,0.0,,
603895,天永智能,2011368800.0,158.57,17.88,18.2,17.5,14.0,4.0,专用设备,其他专用设备,1,5.9492193106,-146239446.08,0.0,,
600499,科达制造,15956565173.0,17.56,7.5,7.61,7.42,1.0,0.0,专用设备,其他专用设备,0,96.956398158,5202192480.28,1.0,,
603011,合锻智能,3223582129.0,150.12,6.25,6.35,6.17,13.0,5.0,专用设备,其他专用设备,0,17.6644715508,15447097.45,1.0,,
603159,上海亚虹,1495200000.0,77.17,10.56,10.7,10.36,4.0,1.0,专用设备,其他专用设备,0,5.5641873086,35271490.12,0.0,,
002073,软控股份,7696059857.0,21.16,7.69,7.95,7.54,4.0,1.0,专用设备,其他专用设备,0,56.4759516599,395372744.85,0.0,,
603956,威派格,2650040116.0,-17.16,5.15,5.19,5.04,6.0,1.0,专用设备,其他专用设备,0,14.1720051975,20238723.62,0.0,1.0,113608.0
603081,大丰实业,3917020885.0,41.16,9.68,10.18,9.57,3.0,1.0,专用设备,其他专用设备,0,19.3765849727,277565088.44,0.0,1.0,113530.0
603855,华荣股份,6280557920.0,16.01,18.63,19.06,18.15,3.0,0.0,专用设备,其他专用设备,0,31.9694426433,467590391.44,0.0,,
002833,弘亚数控,4159114771.0,11.84,16.72,16.83,15.77,3.0,0.0,专用设备,其他专用设备,0,26.8265190205,591487226.52,0.0,1.0,127041.0
600501,航天晨光,7889039201.0,-32.54,17.04,17.26,16.77,20.0,8.0,专用设备,其他专用设备,0,38.176887646,87387070.68,1.0,,
002529,海源复材,1723800000.0,-17.17,6.13,6.25,6.05,19.0,4.0,专用设备,其他专用设备,1,3.1662822158,-145038409.75,0.0,,
603076,乐惠国际,2793029100.0,62.85,20.41,20.7,20.29,9.0,2.0,专用设备,其他专用设备,0,16.5178472817,17922685.79,1.0,,
603488,展鹏科技,2420600748.0,263.92,7.51,7.51,7.29,9.0,4.0,专用设备,楼宇设备,0,5.0336519398,81657794.39,0.0,,
605286,同力日升,4277280000.0,17.42,26.57,26.79,26.15,8.0,1.0,专用设备,楼宇设备,0,24.3305247127,258175441.53,0.0,,
603321,梅轮电梯,2053830000.0,10.51,6.53,6.63,6.42,2.0,0.0,专用设备,楼宇设备,0,9.5529333099,82542112.84,0.0,,
603356,华菱精工,1682750800.0,-21.42,13.19,13.22,12.41,7.0,0.0,专用设备,楼宇设备,1,15.5281672557,-12935015.1,0.0,,
600835,上海机电,10879743007.0,13.12,14.0,14.06,13.28,2.0,0.0,专用设备,楼宇设备,0,223.2116134991,1562688670.37,1.0,,
002367,康力电梯,3341372273.0,14.42,6.21,6.21,6.02,3.0,0.0,专用设备,楼宇设备,0,50.3503240848,365450157.97,0.0,,
002774,快意电梯,1777980910.0,17.77,6.26,6.32,6.13,1.0,0.0,专用设备,楼宇设备,0,16.6299668807,144970693.8,0.0,,
002960,青鸟消防,6807064132.0,21.63,9.99,10.2,9.9,4.0,1.0,专用设备,楼宇设备,0,49.7156115034,705822242.63,0.0,,
600894,广日股份,10439755305.0,22.64,12.32,12.64,11.56,1.0,0.0,专用设备,楼宇设备,0,73.8432480625,721287603.74,1.0,,
002689,远大智能,3222596609.0,-208.23,2.96,3.03,2.85,15.0,3.0,专用设备,楼宇设备,0,13.3575013382,31013103.31,0.0,,
002722,物产金轮,2878118295.0,20.51,14.0,14.32,13.55,8.0,3.0,专用设备,纺织服装设备,0,27.8925623977,125423800.06,0.0,1.0,128076.0
603337,杰克股份,12909599750.0,15.82,28.78,29.16,27.68,2.0,0.0,专用设备,纺织服装设备,0,52.938830286,540099568.81,0.0,,
600232,金鹰股份,1830887091.0,24.86,4.99,5.01,4.86,2.0,0.0,专用设备,纺织服装设备,0,13.7007450326,55295384.04,0.0,,
603095,越剑智能,2953104000.0,34.65,15.1,15.31,14.91,7.0,2.0,专用设备,纺织服装设备,0,7.1040736202,450096965.62,0.0,,
002021,中捷资源,2326368715.0,65.27,1.89,1.9,1.83,2.0,0.0,专用设备,纺织服装设备,1,7.1818657741,593665286.55,0.0,,
600545,卓郎智能,3110967266.0,-21.31,1.64,1.67,1.6,12.0,3.0,专用设备,纺织服装设备,1,60.23592,73038000.0,1.0,,
003036,泰坦股份,1894378987.0,15.14,8.74,8.79,8.31,1.0,0.0,专用设备,纺织服装设备,0,14.0048801125,131775901.15,0.0,1.0,127096.0
600302,标准股份,1501682549.0,-27.48,4.59,4.68,4.45,14.0,6.0,专用设备,纺织服装设备,1,5.0692529614,-127930543.04,0.0,,
600843,上工申贝,3852318613.0,63.72,8.14,8.25,7.75,16.0,3.0,专用设备,纺织服装设备,0,37.9008176524,109149416.46,0.0,,
002890,弘宇股份,1550248435.0,88.4,9.83,9.92,9.52,3.0,0.0,专用设备,农用机械,0,3.6422869482,22611233.69,0.0,,
601038,一拖股份,13199963161.0,11.19,15.8,16.09,15.71,3.0,0.0,专用设备,农用机械,0,115.3378677944,989027297.8,1.0,,
603029,天鹅股份,1806782380.0,60.11,14.42,14.57,14.14,24.0,11.0,专用设备,农用机械,0,7.0416354185,65396250.01,0.0,,
603789,星光农机,1913600000.0,-20.33,7.46,7.6,7.25,21.0,6.0,专用设备,农用机械,1,3.0840121283,-60853711.14,1.0,,
001256,炜冈科技,673100947.0,20.16,16.67,16.68,15.41,10.0,6.0,专用设备,印刷包装机械,0,4.1655636736,83273557.3,0.0,,
002209,达 意 隆,1375663706.0,30.84,8.88,8.95,8.73,12.0,6.0,专用设备,印刷包装机械,0,12.845903718,46623583.71,0.0,,
603901,永创智能,3382045626.0,24.93,6.36,6.47,6.29,5.0,1.0,专用设备,印刷包装机械,0,31.4597925087,271840974.78,0.0,1.0,113654.0
002611,东方精工,5980381560.0,22.35,5.85,5.93,5.81,14.0,6.0,专用设备,印刷包装机械,0,47.4573732183,483741021.29,0.0,,
002134,天津普林,2778102378.0,67.15,11.76,11.85,11.12,5.0,0.0,半导体,半导体,0,6.4626684589,26257197.26,0.0,,
600460,士兰微,45545646398.0,-913.69,24.5,25.07,24.01,4.0,2.0,半导体,半导体,0,93.3953796275,1047545556.65,1.0,,
600171,上海贝岭,21359859119.0,81.4,28.33,28.83,27.2,12.0,4.0,半导体,半导体,0,21.3711075301,399589576.56,1.0,,
603160,汇顶科技,37806926850.0,59.59,80.39,83.0,79.63,6.0,1.0,半导体,半导体,0,44.0805232027,165050524.7,1.0,,
603893,瑞芯微,31883795058.0,87.27,76.27,78.2,74.46,10.0,1.0,半导体,半导体,0,21.3452214719,297427269.93,1.0,,
603290,斯达半导,25373919176.0,46.18,90.95,93.3,90.65,4.0,2.0,半导体,半导体,0,36.6296537381,920699060.48,1.0,,
003026,中晶科技,3271282207.0,251.49,36.06,36.58,35.01,20.0,6.0,半导体,半导体,0,3.4849526697,34213309.11,0.0,,
002049,紫光国微,61136503582.0,41.45,66.83,68.36,63.8,7.0,1.0,半导体,半导体,0,75.6536908974,2640412086.12,0.0,1.0,127038.0
002185,华天科技,34023716602.0,76.4,9.85,9.92,9.5,6.0,4.0,半导体,半导体,0,112.9824525939,1022618589.0,0.0,,
600584,长电科技,71666053529.0,57.86,37.18,37.86,36.55,3.0,1.0,半导体,半导体,0,296.6096088135,3230988205.53,1.0,,
605358,立昂微,18395424838.0,-137.57,23.84,24.38,23.56,6.0,1.0,半导体,半导体,0,26.8966988473,669228924.34,1.0,1.0,111010.0
603920,世运电路,15494277220.0,31.17,21.74,23.0,21.35,6.0,1.0,半导体,半导体,0,45.1908087722,466818928.43,1.0,1.0,113619.0
603005,晶方科技,15873859324.0,72.11,22.11,22.58,21.65,10.0,1.0,半导体,半导体,0,9.132888782,232774115.21,1.0,,
603068,博通集成,3885476872.0,-49.83,23.36,23.83,23.0,11.0,3.0,半导体,半导体,1,7.0458975232,-98381698.94,0.0,,
002119,康强电子,5235211800.0,55.55,12.72,12.9,12.31,9.0,1.0,半导体,半导体,0,17.7985660797,101975839.33,0.0,,
600877,电科芯片,13414801027.0,224.49,13.81,13.98,13.58,8.0,1.0,半导体,半导体,0,15.2415089433,234049730.12,1.0,,
002371,北方华创,214877038900.0,38.67,363.2,366.63,356.07,5.0,2.0,半导体,半导体,0,220.7945809237,4032724774.05,0.0,,
002077,大港股份,8589157992.0,140.62,13.07,13.38,12.88,12.0,3.0,半导体,半导体,0,4.7138409235,91683466.59,0.0,,
603186,华正新材,3949353776.0,198.01,28.05,28.28,25.9,15.0,3.0,半导体,半导体,0,33.6151706205,40638790.62,0.0,1.0,113639.0
003043,华亚智能,2512731345.0,41.05,49.41,49.8,47.3,5.0,1.0,半导体,半导体,0,4.6097644936,150242864.9,0.0,1.0,127079.0
605111,新洁能,15616504519.0,35.88,34.03,34.49,33.13,6.0,1.0,半导体,半导体,0,14.7656136682,434617992.67,1.0,,
603690,至纯科技,9442564483.0,64.14,21.32,21.73,21.01,3.0,1.0,半导体,半导体,0,31.5102606705,327973571.94,1.0,,
002079,苏州固锝,8848285047.0,400.7,10.62,10.8,10.26,6.0,2.0,半导体,半导体,0,40.8735453252,373901052.76,0.0,,
603501,韦尔股份,141517179708.0,51.76,105.65,108.01,105.01,2.0,1.0,半导体,半导体,0,210.2064162286,958333555.11,1.0,1.0,113616.0
600206,有研新材,9997794851.0,122.34,10.55,10.76,10.42,3.0,1.0,半导体,半导体,0,108.2205934961,288409069.84,1.0,,
002156,通富微电,37556225982.0,58.2,21.36,21.77,21.12,7.0,1.0,半导体,半导体,0,222.6928321086,530484194.63,0.0,,
600563,法拉电子,24212250000.0,25.12,105.76,106.8,100.36,2.0,0.0,半导体,半导体,0,38.797932758,1027830856.53,1.0,,
603986,兆易创新,63349284764.0,61.37,83.08,84.47,82.15,6.0,1.0,半导体,半导体,0,57.6082341465,2052568326.42,1.0,,
600745,闻泰科技,43398919822.0,154.53,30.68,31.22,30.35,7.0,1.0,半导体,半导体,0,612.1280145251,1360096268.94,1.0,1.0,110081.0
002916,深南电路,60480145418.0,30.75,102.54,105.5,101.11,6.0,1.0,半导体,半导体,0,135.2642596245,1639975983.72,0.0,,
002409,雅克科技,20815461516.0,29.93,58.45,59.84,57.32,8.0,1.0,半导体,半导体,0,47.3777322971,600117344.71,0.0,,
600601,方正科技,14762838236.0,49.31,3.4,3.46,3.33,8.0,1.0,半导体,半导体,0,31.4893299716,135077224.15,1.0,,
603328,依顿电子,9764768736.0,18.76,9.26,9.36,9.08,6.0,1.0,半导体,半导体,0,31.7732617573,355001303.03,1.0,,
002484,江海股份,12516664249.0,18.67,14.02,14.3,13.78,2.0,0.0,半导体,半导体,0,48.44923743,710453464.65,0.0,,
002463,沪电股份,81192596177.0,35.61,39.5,40.58,39.26,17.0,2.0,半导体,半导体,0,89.3830925,1489518520.0,0.0,,
603738,泰晶科技,5902133224.0,51.42,13.93,14.12,13.66,8.0,1.0,半导体,半导体,0,7.9286020978,189985612.05,1.0,,
002138,顺络电子,21438784815.0,31.05,27.86,28.2,27.12,1.0,0.0,半导体,半导体,0,50.4042367203,740028824.95,0.0,,
002636,金安国纪,5946752724.0,42.72,7.64,7.76,7.55,10.0,1.0,半导体,半导体,0,35.712192169,96812729.39,0.0,,
603061,金海通,2940391280.0,53.15,69.19,69.85,68.0,13.0,6.0,半导体,半导体,0,3.4723454548,153931526.19,0.0,,
000636,风华高科,18500641244.0,44.63,15.37,15.6,15.0,5.0,2.0,半导体,半导体,0,42.2142952325,339452727.47,0.0,,
002938,鹏鼎控股,83135639278.0,53.08,32.65,33.86,31.71,6.0,0.0,半导体,半导体,0,320.660477819,5011536639.03,0.0,,
002436,兴森科技,16579565926.0,478.69,9.76,9.94,9.65,7.0,1.0,半导体,半导体,0,53.5992389328,487077161.07,0.0,1.0,128122.0
002815,崇达技术,6132865586.0,21.91,8.96,9.17,8.72,1.0,0.0,半导体,半导体,0,57.7224021849,675377054.81,0.0,1.0,128131.0
002552,宝鼎科技,3938718975.0,25.18,11.96,12.14,11.77,6.0,0.0,半导体,半导体,0,30.4154081434,186061780.8,0.0,,
000823,超声电子,4972105783.0,33.26,8.64,8.79,8.53,1.0,0.0,半导体,半导体,0,54.573555701,496785079.77,0.0,1.0,127026.0
002913,奥士康,7059959112.0,19.69,24.86,25.31,24.56,5.0,0.0,半导体,半导体,0,43.2986994746,518628505.23,0.0,,
002579,中京电子,4742348439.0,-34.19,7.5,7.65,7.39,17.0,3.0,半导体,半导体,1,26.2376700469,-135290699.78,0.0,,
603936,博敏电子,5415118854.0,49.03,8.0,8.05,7.79,7.0,1.0,半导体,半导体,0,29.1330830234,80669232.57,1.0,,
603386,骏亚科技,3928923622.0,-120.2,11.25,11.53,11.1,13.0,3.0,半导体,半导体,0,24.2732983242,162625763.25,0.0,,
600183,生益科技,49252708579.0,27.06,18.72,19.1,18.53,1.0,0.0,半导体,半导体,0,165.860728088,1631733421.57,1.0,,
603989,艾华集团,5876563334.0,28.16,13.5,13.7,13.24,1.0,0.0,半导体,半导体,0,33.7893630336,449315561.7,1.0,,
605058,澳弘电子,2981393597.0,19.05,20.04,20.29,19.87,6.0,2.0,半导体,半导体,0,10.8244859025,133075305.1,0.0,,
603228,景旺电子,26283120921.0,20.28,26.28,26.56,25.74,4.0,1.0,半导体,半导体,0,107.5730174372,1081137183.09,1.0,1.0,113669.0
002199,东晶电子,1687055576.0,-25.32,7.88,7.88,6.96,21.0,10.0,半导体,半导体,1,1.7324249054,-66654186.01,0.0,,
600237,铜峰电子,3512053074.0,39.34,5.75,5.95,5.48,5.0,0.0,半导体,半导体,0,10.8320791229,84301031.52,1.0,,
002384,东山精密,32148800756.0,35.28,22.74,23.41,22.31,7.0,2.0,半导体,半导体,0,336.512054688,2367259523.56,0.0,,
605258,协和电子,2500960000.0,39.59,27.7,28.09,27.21,16.0,8.0,半导体,半导体,0,7.3343196619,49931416.48,0.0,,
001309,德明利,7965557854.0,17.39,81.43,82.37,79.34,18.0,3.0,半导体,半导体,0,17.7591279926,67118915.67,0.0,,
002983,芯瑞达,3019295245.0,49.16,20.8,21.24,20.24,13.0,2.0,光学光电子,LED,0,11.761003123,166591876.29,0.0,,
600703,三安光电,68050215436.0,184.62,12.27,12.49,12.2,3.0,1.0,光学光电子,LED,0,140.5275195674,685056858.01,1.0,,
603685,晨丰科技,2021335094.0,84.71,11.49,11.64,11.27,8.0,3.0,光学光电子,LED,0,12.4306475457,75066116.41,0.0,1.0,113628.0
603303,得邦照明,5637484877.0,15.86,11.11,11.28,11.0,2.0,1.0,光学光电子,LED,0,46.9698594972,378001357.36,0.0,,
600651,飞乐音响,8548965531.0,299.4,3.24,3.25,3.17,3.0,0.0,光学光电子,LED,0,19.7319362847,305924498.39,0.0,,
002745,木林森,9358502295.0,24.86,8.19,8.3,8.1,1.0,0.0,光学光电子,LED,0,175.3567555051,450501143.97,0.0,,
002449,国星光电,5036755073.0,44.92,7.64,7.76,7.53,5.0,1.0,光学光电子,LED,0,35.4163722792,121273711.19,0.0,,
002137,实益达,2331178661.0,69.66,5.79,5.86,5.7,9.0,1.0,光学光电子,LED,0,5.9433011221,148245061.15,0.0,,
605365,立达信,8117562532.0,27.28,15.06,15.15,14.68,6.0,2.0,光学光电子,LED,0,66.8112484389,494115370.31,0.0,,
603515,欧普照明,13368840349.0,17.48,17.08,17.47,16.96,2.0,0.0,光学光电子,LED,0,77.9498806281,930221862.45,1.0,,
000541,佛山照明,6378244347.0,21.47,5.16,5.22,5.13,5.0,0.0,光学光电子,LED,0,90.572920039,384672601.98,0.0,,
002587,奥拓电子,3287122638.0,878.62,5.93,5.99,5.81,11.0,2.0,光学光电子,LED,0,6.5798801793,19578653.91,0.0,,
002654,万润科技,9813265936.0,170.33,10.49,10.65,10.28,25.0,3.0,光学光电子,LED,0,42.3506590283,24180318.65,0.0,,
002076,星光股份,1880517239.0,1012.98,1.8,1.81,1.73,14.0,6.0,光学光电子,LED,1,1.5083004462,19378702.65,0.0,,
002992,宝明科技,7077320028.0,-88.31,44.19,44.5,43.21,23.0,4.0,光学光电子,LED,1,13.2063675051,-125712964.07,0.0,,
600261,阳光照明,3858303072.0,26.39,2.88,2.9,2.85,0.0,0.0,光学光电子,LED,0,30.7538553967,219102400.0,1.0,,
002723,小崧股份,1798410929.0,228.27,5.61,5.63,5.36,5.0,0.0,光学光电子,LED,0,16.0403969795,8161243.62,0.0,,
603679,华体科技,1990999728.0,-63.69,14.3,14.3,12.4,19.0,5.0,光学光电子,LED,0,6.077732733,55369188.55,0.0,1.0,113574.0
002638,勤上股份,2774937954.0,-65.66,1.91,1.94,1.87,12.0,1.0,光学光电子,LED,1,3.2909983507,43419048.78,0.0,,
002036,联创电子,10851306439.0,-84.68,8.83,8.9,8.55,8.0,3.0,光学光电子,光学元件,0,98.4773845714,64624664.87,0.0,1.0,128101.0
002273,水晶光电,27036056391.0,32.45,18.06,18.3,17.68,3.0,0.0,光学光电子,光学元件,0,50.7624621702,617450658.12,0.0,,
002222,福晶科技,13347005395.0,61.18,25.55,26.12,25.22,14.0,4.0,光学光电子,光学元件,0,7.8163556678,238425663.56,0.0,,
600071,凤凰光学,5828579502.0,-244.79,21.05,21.34,20.25,7.0,0.0,光学光电子,光学元件,0,17.9117155847,1194572.76,1.0,,
605588,冠石科技,3201029776.0,79.34,41.18,42.62,41.01,22.0,11.0,光学光电子,光学元件,0,8.9444059188,81633045.91,0.0,,
603297,永新光学,8157800070.0,41.22,67.18,67.91,64.1,4.0,0.0,光学光电子,光学元件,0,8.5412543483,278509259.46,1.0,,
002456,欧菲光,33452128332.0,435.04,9.7,9.96,9.58,13.0,6.0,光学光电子,光学元件,0,168.6294024587,74042916.61,0.0,,
001373,翔腾新材,933320890.0,120.38,26.8,27.3,26.4,15.0,7.0,光学光电子,光学元件,0,7.1396186955,74317942.91,0.0,,
002962,五方光电,3132489027.0,53.51,14.81,14.96,14.43,20.0,5.0,光学光电子,光学元件,0,8.4110797951,91085221.25,0.0,,
003015,日久光电,3292686257.0,57.09,13.98,14.2,13.5,23.0,7.0,光学光电子,光学元件,0,4.7793088167,39892311.88,0.0,,
000536,华映科技,10168143659.0,-9.03,3.59,3.68,3.2,30.0,14.0,光学光电子,面板,1,14.5544476262,-1223415283.14,0.0,,
603703,盛洋科技,4236967445.0,413.16,9.27,9.33,9.06,2.0,0.0,光学光电子,面板,0,6.5370262636,18237757.01,0.0,,
000050,深天马Ａ,20300759650.0,-20.74,7.45,7.54,7.37,4.0,0.0,光学光电子,面板,0,322.713058956,107794661.45,0.0,,
002106,莱宝高科,6864495495.0,16.32,9.16,9.29,9.03,1.0,0.0,光学光电子,面板,0,55.8585076316,376335491.03,0.0,,
002387,维信诺,10465565509.0,-4.46,7.71,7.91,7.58,9.0,1.0,光学光电子,面板,1,59.257332377,-2602454474.81,0.0,,
002876,三利谱,3533257905.0,37.25,21.71,22.1,21.57,5.0,0.0,光学光电子,面板,0,20.6763820492,212366057.43,0.0,,
600707,彩虹股份,27015153082.0,14.75,6.8,6.92,6.73,7.0,0.0,光学光电子,面板,0,114.6545337795,664492699.81,1.0,,
000725,京东方Ａ,162888959486.0,36.43,4.13,4.16,4.08,0.0,0.0,光学光电子,面板,0,1745.43445895,369871329.0,0.0,,
002955,鸿合科技,4657252574.0,19.68,22.13,22.54,21.95,8.0,1.0,光学光电子,面板,0,39.2948884522,428620608.82,0.0,,
003019,宸展光电,4412629591.0,17.54,23.37,23.77,23.11,5.0,1.0,光学光电子,面板,0,13.3682450504,260770257.11,0.0,,
000727,冠捷科技,10553891063.0,98.84,2.19,2.23,2.16,7.0,1.0,光学光电子,面板,0,545.9694394182,629958156.19,0.0,,
000509,华塑控股,3283761912.0,1191.3,3.25,3.32,3.07,11.0,3.0,光学光电子,面板,0,7.4074627964,20147121.62,0.0,,
002845,同兴达,3380679592.0,123.4,12.66,12.78,12.44,15.0,4.0,光学光电子,面板,0,85.1402861244,47827459.02,0.0,,
001308,康冠科技,1689398177.0,18.46,20.42,20.69,20.04,4.0,0.0,光学光电子,面板,0,134.4665511043,1517611002.85,0.0,,
002765,蓝黛科技,3390508209.0,27.44,5.44,5.54,5.23,2.0,0.0,光学光电子,面板,0,28.0774383146,196095357.32,0.0,,
000045,深纺织Ａ,4204601011.0,53.08,8.92,9.04,8.8,10.0,3.0,光学光电子,面板,0,30.7967837545,127136478.58,0.0,,
000100,TCL科技,79812746557.0,41.61,4.11,4.15,4.08,1.0,0.0,光学光电子,面板,0,1744.46172,4780784000.0,0.0,,
600552,凯盛科技,11609218727.0,139.41,11.9,12.06,11.61,6.0,1.0,光学光电子,面板,0,50.1003047254,223684829.84,1.0,,
605218,伟时电子,4531224363.0,117.31,19.99,20.02,19.15,28.0,12.0,光学光电子,面板,0,15.6777103241,118004726.54,0.0,,
000020,深华发Ａ,2664942902.0,207.13,13.3,13.69,13.22,22.0,8.0,光学光电子,面板,0,7.2654117776,13342311.52,0.0,,
603773,沃格光电,3904722854.0,-70.33,18.69,19.4,18.4,23.0,4.0,光学光电子,面板,0,18.1361488775,31344457.22,0.0,,
002952,亚世光电,3183605722.0,234.9,22.61,22.85,21.68,32.0,17.0,光学光电子,面板,0,6.6412914231,124634049.83,0.0,,
002724,海洋王,2881698705.0,45.04,4.98,5.02,4.87,4.0,0.0,光学光电子,其他电子Ⅲ,0,17.0058141041,142004898.67,0.0,,
002388,新亚制程,2689851742.0,137.37,4.94,5.04,4.68,19.0,5.0,其他电子,其他电子Ⅲ,0,21.4641487245,23839261.43,0.0,,
002130,沃尔核材,19799013695.0,23.81,15.92,16.54,15.76,14.0,2.0,其他电子,其他电子Ⅲ,0,57.2322181817,757727196.83,0.0,,
000062,深圳华强,34455427874.0,97.71,28.63,28.63,25.29,21.0,15.0,其他电子,其他电子Ⅲ,0,205.937220097,1079710723.6,0.0,,
600353,旭光电子,5702220774.0,50.84,6.52,6.63,6.07,6.0,1.0,其他电子,其他电子Ⅲ,0,13.1679373708,120092720.82,1.0,,
000670,盈方微,4542051218.0,-119.23,5.51,5.62,5.43,19.0,3.0,其他电子,其他电子Ⅲ,0,34.6694989209,64148179.27,0.0,,
001287,中电港,9172162623.0,72.67,19.11,19.37,18.74,7.0,2.0,其他电子,其他电子Ⅲ,0,345.0370498498,400591235.2,0.0,,
002729,好利科技,2430172397.0,62.04,12.18,12.46,12.04,18.0,3.0,其他电子,其他电子Ⅲ,1,2.6931605641,30342207.69,0.0,,
002782,可立克,6157490807.0,29.95,11.45,11.59,11.26,6.0,1.0,其他电子,其他电子Ⅲ,0,46.6809642592,130429005.84,0.0,,
002859,洁美科技,8233378383.0,36.07,18.91,19.2,18.66,2.0,0.0,其他电子,其他电子Ⅲ,0,15.7226724315,255598003.84,0.0,1.0,128137.0
603933,睿能科技,3156752986.0,30.41,14.37,14.6,14.09,31.0,18.0,其他电子,其他电子Ⅲ,0,18.4914951072,61605191.06,0.0,,
002161,远 望 谷,3488815997.0,40.72,4.66,4.69,4.54,7.0,1.0,其他电子,其他电子Ⅲ,0,6.0128659633,27659846.02,0.0,,
